ttr,mattr,hapax_ratio,adj_noun_ratio,verb_ratio,avg_sent_len,sent_len_std,avg_tree_depth,punct_.,"punct_,",punct_;,punct_:,punct_!,punct_?,punct_-,punct_—,"punct_""",punct_',punct_(,punct_),flesch_kincaid_grade,flesch_reading_ease,gunning_fog
0.675392670157068,0.8180281690140845,0.7906976744186046,0.15384615384615385,0.15057915057915058,17.266666666666666,11.755660575040247,5.4,6.806282722513089,8.37696335078534,0.0,0.0,3.1413612565445024,1.5706806282722512,0.5235602094240838,4.18848167539267,0.0,0.0,0.5235602094240838,0.5235602094240838,5.7195133969818315,74.06782568524793,7.426054819833692
0.7251908396946565,0.8968292682926828,0.7789473684210526,0.38461538461538464,0.16292134831460675,16.181818181818183,11.027388892440674,4.636363636363637,9.923664122137405,9.16030534351145,0.0,0.0,2.2900763358778624,0.7633587786259541,0.0,2.2900763358778624,0.0,0.0,0.7633587786259541,0.7633587786259541,6.5434274809160335,71.48201145038168,9.209465648854962
0.7933884297520661,0.8608333333333333,0.8333333333333334,0.28,0.16778523489932887,49.666666666666664,27.740864362084245,8.666666666666666,5.785123966942149,9.917355371900827,0.8264462809917356,0.0,0.8264462809917356,0.8264462809917356,0.0,0.8264462809917356,0.0,0.0,0.8264462809917356,0.8264462809917356,10.121280991735542,58.41707300275483,13.025344352617081
0.6729559748427673,0.7899999999999999,0.8130841121495327,0.5185185185185185,0.2127659574468085,37.6,25.966131787387972,9.4,3.7735849056603774,5.660377358490567,0.0,0.0,0.0,0.628930817610063,0.628930817610063,3.1446540880503147,0.0,0.0,0.0,0.0,12.259465408805031,54.367688679245305,14.122012578616353
0.7169811320754716,0.8221052631578949,0.7894736842105263,0.2777777777777778,0.1640625,25.6,9.93176721434811,6.8,5.660377358490567,6.60377358490566,0.0,0.0,0.0,0.0,0.0,3.7735849056603774,0.0,0.0,0.0,0.0,10.044037735849056,60.81133962264154,13.38566037735849
0.8217821782178217,0.8603846153846154,0.8795180722891566,0.2,0.21705426356589147,12.9,6.300000000000001,4.2,7.920792079207921,11.881188118811881,0.0,0.0,1.9801980198019802,0.9900990099009901,0.0,0.0,0.0,0.0,0.9900990099009901,0.9900990099009901,3.85795379537954,87.3909790979098,6.865126512651265
0.71,0.8254901960784314,0.8309859154929577,0.7857142857142857,0.1864406779661017,39.333333333333336,17.13346303452853,8.333333333333334,3.0,5.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,12.868000000000006,62.17566666666667,15.333333333333336
0.6745562130177515,0.8228333333333334,0.8508771929824561,0.2777777777777778,0.15942028985507245,23.0,17.21756209352661,5.444444444444445,4.733727810650888,4.142011834319527,1.183431952662722,0.0,1.183431952662722,0.0,2.366863905325444,2.366863905325444,0.0,0.0,0.0,0.0,7.241649408284026,80.76945636094675,9.870118343195266
0.6782608695652174,0.7815151515151516,0.8076923076923077,0.4642857142857143,0.10687022900763359,65.5,26.5,10.0,1.7391304347826086,9.565217391304348,0.0,0.0,0.0,0.0,0.8695652173913043,0.0,0.0,0.0,0.0,0.0,21.302826086956525,44.7455434782609,23.695652173913047
0.6608695652173913,0.7833333333333333,0.7763157894736842,0.2,0.18382352941176472,34.0,21.79449471770337,7.25,1.7391304347826086,9.565217391304348,0.0,0.0,0.0,1.7391304347826086,0.8695652173913043,0.0,0.0,0.0,0.0,0.0,9.67989130434783,76.86940217391306,11.847826086956523
